period_utc,ba_code,fuel_code,fuel_name,is_renewable,is_carbon_free,generation_mwh
2026-06-13 15:00:00+00:00,PJM,SUN,Solar,True,True,3457.239638453533
2026-06-13 15:00:00+00:00,PJM,WAT,Hydro,True,True,2444.637592537421
2026-06-13 15:00:00+00:00,PJM,WND,Wind,True,True,6486.995167151471
2026-06-13 15:00:00+00:00,PSCO,GEO,Geothermal,True,True,217.83438651986157
2026-06-13 15:00:00+00:00,PSCO,NG,Natural Gas,False,False,2541.4011760650515
2026-06-13 15:00:00+00:00,PSCO,NUC,Nuclear,False,True,508.28023521301037
2026-06-13 15:00:00+00:00,PSCO,OTH,Other,False,False,145.2229243465744
2026-06-13 15:00:00+00:00,PSCO,SUN,Solar,True,True,1283.6014323650465
2026-06-13 15:00:00+00:00,PSCO,WAT,Hydro,True,True,1307.0063191191693
2026-06-13 15:00:00+00:00,PSCO,WND,Wind,True,True,442.73997308324766
2026-06-13 15:00:00+00:00,PSEI,COL,Coal,False,False,189.39528051040904
2026-06-13 15:00:00+00:00,PSEI,NG,Natural Gas,False,False,852.2787622968406
2026-06-13 15:00:00+00:00,PSEI,NUC,Nuclear,False,True,378.7905610208181
2026-06-13 15:00:00+00:00,PSEI,SUN,Solar,True,True,66.9613435868193
2026-06-13 15:00:00+00:00,PSEI,WAT,Hydro,True,True,2604.185107018124
2026-06-13 15:00:00+00:00,PSEI,WND,Wind,True,True,604.3895237606221
2026-06-13 15:00:00+00:00,SCEG,COL,Coal,False,False,967.2038581651166
2026-06-13 15:00:00+00:00,SCEG,NG,Natural Gas,False,False,2418.0096454127915
2026-06-13 15:00:00+00:00,SCEG,NUC,Nuclear,False,True,1235.8715965443157
2026-06-13 15:00:00+00:00,SCEG,OTH,Other,False,False,268.6677383791991
2026-06-13 15:00:00+00:00,SCEG,SUN,Solar,True,True,189.97677969398492
2026-06-13 15:00:00+00:00,SCEG,WAT,Hydro,True,True,214.93419070335923
2026-06-13 15:00:00+00:00,SCL,COL,Coal,False,False,71.55320939287544
2026-06-13 15:00:00+00:00,SCL,NG,Natural Gas,False,False,321.98944226793947
2026-06-13 15:00:00+00:00,SCL,NUC,Nuclear,False,True,143.1064187857509
2026-06-13 15:00:00+00:00,SCL,SUN,Solar,True,True,25.2978797886816
2026-06-13 15:00:00+00:00,SCL,WAT,Hydro,True,True,983.8566291520374
2026-06-13 15:00:00+00:00,SCL,WND,Wind,True,True,173.68777860356207
2026-06-13 15:00:00+00:00,SOCO,COL,Coal,False,False,7087.970689005715
2026-06-13 15:00:00+00:00,SOCO,NG,Natural Gas,False,False,17719.92672251429
2026-06-13 15:00:00+00:00,SOCO,NUC,Nuclear,False,True,9056.851435951748
2026-06-13 15:00:00+00:00,SOCO,OTH,Other,False,False,1968.880746946032
2026-06-13 15:00:00+00:00,SOCO,SUN,Solar,True,True,1392.2089275131743
2026-06-13 15:00:00+00:00,SOCO,WAT,Hydro,True,True,1575.1045975568256
2026-06-13 15:00:00+00:00,SRP,COL,Coal,False,False,1261.8325146214897
2026-06-13 15:00:00+00:00,SRP,NG,Natural Gas,False,False,2453.5632228751188
2026-06-13 15:00:00+00:00,SRP,NUC,Nuclear,False,True,1121.6289018857688
2026-06-13 15:00:00+00:00,SRP,OTH,Other,False,False,350.50903183930274
2026-06-13 15:00:00+00:00,SRP,SUN,Solar,True,True,991.3892531228099
2026-06-13 15:00:00+00:00,SRP,WND,Wind,True,True,411.6398242019405
2026-06-13 15:00:00+00:00,SWPP,COL,Coal,False,False,8415.593505270219
2026-06-13 15:00:00+00:00,SWPP,NG,Natural Gas,False,False,14961.055120480389
2026-06-13 15:00:00+00:00,SWPP,NUC,Nuclear,False,True,2337.664862575061
2026-06-13 15:00:00+00:00,SWPP,OTH,Other,False,False,467.53297251501215
2026-06-13 15:00:00+00:00,SWPP,SUN,Solar,True,True,661.1914705873377
2026-06-13 15:00:00+00:00,SWPP,WND,Wind,True,True,21198.560728443423
2026-06-13 15:00:00+00:00,TEC,COL,Coal,False,False,735.522341297132
2026-06-13 15:00:00+00:00,TEC,NG,Natural Gas,False,False,1838.8058532428302
2026-06-13 15:00:00+00:00,TEC,NUC,Nuclear,False,True,939.8341027685577
2026-06-13 15:00:00+00:00,TEC,OTH,Other,False,False,204.3117614714256
2026-06-13 15:00:00+00:00,TEC,SUN,Solar,True,True,144.47023201261345
2026-06-13 15:00:00+00:00,TEC,WAT,Hydro,True,True,163.44940917714047
2026-06-13 15:00:00+00:00,TEPC,COL,Coal,False,False,520.1837005334501
2026-06-13 15:00:00+00:00,TEPC,NG,Natural Gas,False,False,1011.4683065928195
2026-06-13 15:00:00+00:00,TEPC,NUC,Nuclear,False,True,462.385511585289
2026-06-13 15:00:00+00:00,TEPC,OTH,Other,False,False,144.4954723704028
2026-06-13 15:00:00+00:00,TEPC,SUN,Solar,True,True,408.694913455461
2026-06-13 15:00:00+00:00,TEPC,WND,Wind,True,True,175.80153782786329
2026-06-13 15:00:00+00:00,TVA,COL,Coal,False,False,4911.367440120723
2026-06-13 15:00:00+00:00,TVA,NG,Natural Gas,False,False,12278.418600301808
2026-06-13 15:00:00+00:00,TVA,NUC,Nuclear,False,True,6275.636173487591
2026-06-13 15:00:00+00:00,TVA,OTH,Other,False,False,1364.2687333668675
2026-06-13 15:00:00+00:00,TVA,SUN,Solar,True,True,964.683672724494
2026-06-13 15:00:00+00:00,TVA,WAT,Hydro,True,True,1091.414986693494
2026-06-13 16:00:00+00:00,AECI,COL,Coal,False,False,2066.4559190520204
2026-06-13 16:00:00+00:00,AECI,NG,Natural Gas,False,False,2066.4559190520204
2026-06-13 16:00:00+00:00,AECI,NUC,Nuclear,False,True,1033.2279595260102
2026-06-13 16:00:00+00:00,AECI,OTH,Other,False,False,206.64559190520205
2026-06-13 16:00:00+00:00,AECI,SUN,Solar,True,True,68.88186396840067
2026-06-13 16:00:00+00:00,AECI,WND,Wind,True,True,1345.287181982071
2026-06-13 16:00:00+00:00,AVA,COL,Coal,False,False,85.75438044733157
2026-06-13 16:00:00+00:00,AVA,NG,Natural Gas,False,False,385.89471201299204
2026-06-13 16:00:00+00:00,AVA,NUC,Nuclear,False,True,171.50876089466314
2026-06-13 16:00:00+00:00,AVA,SUN,Solar,True,True,21.43859511183289
2026-06-13 16:00:00+00:00,AVA,WAT,Hydro,True,True,1179.1227311508092
2026-06-13 16:00:00+00:00,AVA,WND,Wind,True,True,375.57038589588626
2026-06-13 16:00:00+00:00,AZPS,COL,Coal,False,False,1702.05515593183
2026-06-13 16:00:00+00:00,AZPS,NG,Natural Gas,False,False,3309.5516920896694
2026-06-13 16:00:00+00:00,AZPS,NUC,Nuclear,False,True,1512.937916383849
2026-06-13 16:00:00+00:00,AZPS,OTH,Other,False,False,472.7930988699528
2026-06-13 16:00:00+00:00,AZPS,SUN,Solar,True,True,945.5861977399055
2026-06-13 16:00:00+00:00,AZPS,WND,Wind,True,True,560.0353103799748
2026-06-13 16:00:00+00:00,BANC,GEO,Geothermal,True,True,120.24465257316109
2026-06-13 16:00:00+00:00,BANC,NG,Natural Gas,False,False,1402.8542800202129
2026-06-13 16:00:00+00:00,BANC,NUC,Nuclear,False,True,280.5708560040426
2026-06-13 16:00:00+00:00,BANC,OTH,Other,False,False,80.16310171544073
2026-06-13 16:00:00+00:00,BANC,SUN,Solar,True,True,501.01938572150453
2026-06-13 16:00:00+00:00,BANC,WAT,Hydro,True,True,721.4679154389665
2026-06-13 16:00:00+00:00,BANC,WND,Wind,True,True,309.50354039675796
2026-06-13 16:00:00+00:00,BPAT,COL,Coal,False,False,388.0037072530436
2026-06-13 16:00:00+00:00,BPAT,NG,Natural Gas,False,False,1746.0166826386962
2026-06-13 16:00:00+00:00,BPAT,NUC,Nuclear,False,True,776.0074145060872
2026-06-13 16:00:00+00:00,BPAT,SUN,Solar,True,True,97.00092681326089
2026-06-13 16:00:00+00:00,BPAT,WAT,Hydro,True,True,5335.05097472935
2026-06-13 16:00:00+00:00,BPAT,WND,Wind,True,True,1080.5969472767606
2026-06-13 16:00:00+00:00,CISO,GEO,Geothermal,True,True,1308.3693669354072
2026-06-13 16:00:00+00:00,CISO,NG,Natural Gas,False,False,15264.309280913085
2026-06-13 16:00:00+00:00,CISO,NUC,Nuclear,False,True,3052.8618561826174
2026-06-13 16:00:00+00:00,CISO,OTH,Other,False,False,872.2462446236049
2026-06-13 16:00:00+00:00,CISO,SUN,Solar,True,True,5451.5390288975295
2026-06-13 16:00:00+00:00,CISO,WAT,Hydro,True,True,7850.216201612444
2026-06-13 16:00:00+00:00,CISO,WND,Wind,True,True,3511.1867871313407
2026-06-13 16:00:00+00:00,CPLE,COL,Coal,False,False,1705.9828018473506
2026-06-13 16:00:00+00:00,CPLE,NG,Natural Gas,False,False,4264.957004618377
2026-06-13 16:00:00+00:00,CPLE,NUC,Nuclear,False,True,2179.866913471615
2026-06-13 16:00:00+00:00,CPLE,OTH,Other,False,False,473.8841116242641
2026-06-13 16:00:00+00:00,CPLE,SUN,Solar,True,True,236.94205581213203
2026-06-13 16:00:00+00:00,CPLE,WAT,Hydro,True,True,379.10728929941126
2026-06-13 16:00:00+00:00,DUK,COL,Coal,False,False,4102.219838523593
2026-06-13 16:00:00+00:00,DUK,NG,Natural Gas,False,False,10255.549596308983
2026-06-13 16:00:00+00:00,DUK,NUC,Nuclear,False,True,5241.725349224592
2026-06-13 16:00:00+00:00,DUK,OTH,Other,False,False,1139.5055107009982
2026-06-13 16:00:00+00:00,DUK,SUN,Solar,True,True,569.752755350499
2026-06-13 16:00:00+00:00,DUK,WAT,Hydro,True,True,911.6044085607984
2026-06-13 16:00:00+00:00,ERCO,COL,Coal,False,False,9693.148513001408
2026-06-13 16:00:00+00:00,ERCO,NG,Natural Gas,False,False,29825.072347696638
2026-06-13 16:00:00+00:00,ERCO,NUC,Nuclear,False,True,7456.268086924159
2026-06-13 16:00:00+00:00,ERCO,OTH,Other,False,False,1491.2536173848318
2026-06-13 16:00:00+00:00,ERCO,SUN,Solar,True,True,3728.1340434620793
2026-06-13 16:00:00+00:00,ERCO,WND,Wind,True,True,22285.966138720043
2026-06-13 16:00:00+00:00,FPL,COL,Coal,False,False,4660.092616665277
2026-06-13 16:00:00+00:00,FPL,NG,Natural Gas,False,False,11650.231541663194
2026-06-13 16:00:00+00:00,FPL,NUC,Nuclear,False,True,5954.562787961188
2026-06-13 16:00:00+00:00,FPL,OTH,Other,False,False,1294.4701712959104
2026-06-13 16:00:00+00:00,FPL,SUN,Solar,True,True,647.2350856479551
2026-06-13 16:00:00+00:00,FPL,WAT,Hydro,True,True,1035.5761370367284
2026-06-13 16:00:00+00:00,IPCO,GEO,Geothermal,True,True,95.2477784583917
2026-06-13 16:00:00+00:00,IPCO,NG,Natural Gas,False,False,1111.2240820145698
2026-06-13 16:00:00+00:00,IPCO,NUC,Nuclear,False,True,222.24481640291398
2026-06-13 16:00:00+00:00,IPCO,OTH,Other,False,False,63.49851897226114
2026-06-13 16:00:00+00:00,IPCO,SUN,Solar,True,True,396.86574357663204
2026-06-13 16:00:00+00:00,IPCO,WAT,Hydro,True,True,571.4866707503502
2026-06-13 16:00:00+00:00,IPCO,WND,Wind,True,True,325.4719285594504
2026-06-13 16:00:00+00:00,ISNE,NG,Natural Gas,False,False,9490.631494168296
2026-06-13 16:00:00+00:00,ISNE,NUC,Nuclear,False,True,6748.893506964122
2026-06-13 16:00:00+00:00,ISNE,OTH,Other,False,False,1054.514610463144
2026-06-13 16:00:00+00:00,ISNE,SUN,Solar,True,True,421.80584418525757
2026-06-13 16:00:00+00:00,ISNE,WAT,Hydro,True,True,1687.2233767410305
2026-06-13 16:00:00+00:00,ISNE,WND,Wind,True,True,1272.826199468547
2026-06-13 16:00:00+00:00,JEA,COL,Coal,False,False,557.2934866549587
2026-06-13 16:00:00+00:00,JEA,NG,Natural Gas,False,False,1393.2337166373968
2026-06-13 16:00:00+00:00,JEA,NUC,Nuclear,False,True,712.0972329480028
2026-06-13 16:00:00+00:00,JEA,OTH,Other,False,False,154.8037462930441
2026-06-13 16:00:00+00:00,JEA,SUN,Solar,True,True,77.40187314652204
2026-06-13 16:00:00+00:00,JEA,WAT,Hydro,True,True,123.84299703443527
2026-06-13 16:00:00+00:00,LDWP,GEO,Geothermal,True,True,179.7784474193072
2026-06-13 16:00:00+00:00,LDWP,NG,Natural Gas,False,False,2097.415219891918
2026-06-13 16:00:00+00:00,LDWP,NUC,Nuclear,False,True,419.4830439783836
2026-06-13 16:00:00+00:00,LDWP,OTH,Other,False,False,119.85229827953816
2026-06-13 16:00:00+00:00,LDWP,SUN,Solar,True,True,749.0768642471133
2026-06-13 16:00:00+00:00,LDWP,WAT,Hydro,True,True,1078.6706845158433
2026-06-13 16:00:00+00:00,LDWP,WND,Wind,True,True,696.4547377767808
2026-06-13 16:00:00+00:00,MISO,COL,Coal,False,False,32017.71824390165
2026-06-13 16:00:00+00:00,MISO,NG,Natural Gas,False,False,32017.71824390165
2026-06-13 16:00:00+00:00,MISO,NUC,Nuclear,False,True,16008.859121950825
2026-06-13 16:00:00+00:00,MISO,OTH,Other,False,False,3201.771824390165
2026-06-13 16:00:00+00:00,MISO,SUN,Solar,True,True,1067.2572747967215
2026-06-13 16:00:00+00:00,MISO,WND,Wind,True,True,24260.96735083467
2026-06-13 16:00:00+00:00,NEVP,GEO,Geothermal,True,True,169.92137322984584
2026-06-13 16:00:00+00:00,NEVP,NG,Natural Gas,False,False,1982.4160210148682
2026-06-13 16:00:00+00:00,NEVP,NUC,Nuclear,False,True,396.4832042029737
2026-06-13 16:00:00+00:00,NEVP,OTH,Other,False,False,113.2809154865639
2026-06-13 16:00:00+00:00,NEVP,SUN,Solar,True,True,708.0057217910243
2026-06-13 16:00:00+00:00,NEVP,WAT,Hydro,True,True,1019.5282393790751
2026-06-13 16:00:00+00:00,NEVP,WND,Wind,True,True,322.7633070126492
2026-06-13 16:00:00+00:00,NWMT,COL,Coal,False,False,86.61237100301929
2026-06-13 16:00:00+00:00,NWMT,NG,Natural Gas,False,False,389.7556695135868
2026-06-13 16:00:00+00:00,NWMT,NUC,Nuclear,False,True,173.22474200603858
2026-06-13 16:00:00+00:00,NWMT,SUN,Solar,True,True,21.65309275075482
2026-06-13 16:00:00+00:00,NWMT,WAT,Hydro,True,True,1190.9201012915153
2026-06-13 16:00:00+00:00,NWMT,WND,Wind,True,True,234.3252007786591
2026-06-13 16:00:00+00:00,NYIS,NG,Natural Gas,False,False,12503.715047540221
2026-06-13 16:00:00+00:00,NYIS,NUC,Nuclear,False,True,8891.530700473046
2026-06-13 16:00:00+00:00,NYIS,OTH,Other,False,False,1389.3016719489135
2026-06-13 16:00:00+00:00,NYIS,SUN,Solar,True,True,555.7206687795652
2026-06-13 16:00:00+00:00,NYIS,WAT,Hydro,True,True,2222.8826751182614
2026-06-13 16:00:00+00:00,NYIS,WND,Wind,True,True,1450.947618775971
2026-06-13 16:00:00+00:00,PACE,GEO,Geothermal,True,True,335.6394437863636
2026-06-13 16:00:00+00:00,PACE,NG,Natural Gas,False,False,3915.7935108409083
2026-06-13 16:00:00+00:00,PACE,NUC,Nuclear,False,True,783.1587021681818
2026-06-13 16:00:00+00:00,PACE,OTH,Other,False,False,223.75962919090907
2026-06-13 16:00:00+00:00,PACE,SUN,Solar,True,True,1398.4976824431815
2026-06-13 16:00:00+00:00,PACE,WAT,Hydro,True,True,2013.8366627181815
2026-06-13 16:00:00+00:00,PACE,WND,Wind,True,True,1099.4059313054865
2026-06-13 16:00:00+00:00,PACW,GEO,Geothermal,True,True,149.46674968469728
2026-06-13 16:00:00+00:00,PACW,NG,Natural Gas,False,False,1743.7787463214684
2026-06-13 16:00:00+00:00,PACW,NUC,Nuclear,False,True,348.7557492642937
2026-06-13 16:00:00+00:00,PACW,OTH,Other,False,False,99.64449978979819
2026-06-13 16:00:00+00:00,PACW,SUN,Solar,True,True,622.7781236862386
2026-06-13 16:00:00+00:00,PACW,WAT,Hydro,True,True,896.8004981081837
2026-06-13 16:00:00+00:00,PACW,WND,Wind,True,True,556.0023509777192
2026-06-13 16:00:00+00:00,PGE,COL,Coal,False,False,151.80475178724532
2026-06-13 16:00:00+00:00,PGE,NG,Natural Gas,False,False,683.1213830426038
2026-06-13 16:00:00+00:00,PGE,NUC,Nuclear,False,True,303.60950357449065
2026-06-13 16:00:00+00:00,PGE,SUN,Solar,True,True,37.951187946811324
2026-06-13 16:00:00+00:00,PGE,WAT,Hydro,True,True,2087.315337074623
2026-06-13 16:00:00+00:00,PGE,WND,Wind,True,True,448.38401468427685
2026-06-13 16:00:00+00:00,PJM,COL,Coal,False,False,11986.578013963572
2026-06-13 16:00:00+00:00,PJM,NG,Natural Gas,False,False,53939.60106283607
2026-06-13 16:00:00+00:00,PJM,NUC,Nuclear,False,True,35959.73404189071
2026-06-13 16:00:00+00:00,PJM,OTH,Other,False,False,4794.631205585429
2026-06-13 16:00:00+00:00,PJM,SUN,Solar,True,True,2397.315602792714
2026-06-13 16:00:00+00:00,PJM,WAT,Hydro,True,True,2397.3156027927143
2026-06-13 16:00:00+00:00,PJM,WND,Wind,True,True,6494.692259136679
2026-06-13 16:00:00+00:00,PSCO,GEO,Geothermal,True,True,229.6032028720574
2026-06-13 16:00:00+00:00,PSCO,NG,Natural Gas,False,False,2678.7040335073366
2026-06-13 16:00:00+00:00,PSCO,NUC,Nuclear,False,True,535.7408067014674
2026-06-13 16:00:00+00:00,PSCO,OTH,Other,False,False,153.06880191470495
2026-06-13 16:00:00+00:00,PSCO,SUN,Solar,True,True,956.6800119669058
2026-06-13 16:00:00+00:00,PSCO,WAT,Hydro,True,True,1377.6192172323445
2026-06-13 16:00:00+00:00,PSCO,WND,Wind,True,True,778.6482789076357
2026-06-13 16:00:00+00:00,PSEI,COL,Coal,False,False,201.7020305126216
2026-06-13 16:00:00+00:00,PSEI,NG,Natural Gas,False,False,907.6591373067972
2026-06-13 16:00:00+00:00,PSEI,NUC,Nuclear,False,True,403.4040610252432
2026-06-13 16:00:00+00:00,PSEI,SUN,Solar,True,True,50.425507628155394
2026-06-13 16:00:00+00:00,PSEI,WAT,Hydro,True,True,2773.4029195485473
2026-06-13 16:00:00+00:00,PSEI,WND,Wind,True,True,701.7749775786299
2026-06-13 16:00:00+00:00,SCEG,COL,Coal,False,False,1015.5006721320779
2026-06-13 16:00:00+00:00,SCEG,NG,Natural Gas,False,False,2538.7516803301946
2026-06-13 16:00:00+00:00,SCEG,NUC,Nuclear,False,True,1297.584192168766
2026-06-13 16:00:00+00:00,SCEG,OTH,Other,False,False,282.0835200366883
2026-06-13 16:00:00+00:00,SCEG,SUN,Solar,True,True,141.04176001834412
2026-06-13 16:00:00+00:00,SCEG,WAT,Hydro,True,True,225.66681602935063
2026-06-13 16:00:00+00:00,SCL,COL,Coal,False,False,68.0431187137489
2026-06-13 16:00:00+00:00,SCL,NG,Natural Gas,False,False,306.19403421187
2026-06-13 16:00:00+00:00,SCL,NUC,Nuclear,False,True,136.0862374274978
2026-06-13 16:00:00+00:00,SCL,SUN,Solar,True,True,17.01077967843722
2026-06-13 16:00:00+00:00,SCL,WAT,Hydro,True,True,935.5928823140474
2026-06-13 16:00:00+00:00,SCL,WND,Wind,True,True,216.81480637972555
2026-06-13 16:00:00+00:00,SOCO,COL,Coal,False,False,7238.995109424625
2026-06-13 16:00:00+00:00,SOCO,NG,Natural Gas,False,False,18097.487773561563
2026-06-13 16:00:00+00:00,SOCO,NUC,Nuclear,False,True,9249.8270842648
2026-06-13 16:00:00+00:00,SOCO,OTH,Other,False,False,2010.8319748401736
2026-06-13 16:00:00+00:00,SOCO,SUN,Solar,True,True,1005.4159874200867
2026-06-13 16:00:00+00:00,SOCO,WAT,Hydro,True,True,1608.665579872139
2026-06-13 16:00:00+00:00,SRP,COL,Coal,False,False,1292.0505754912872
2026-06-13 16:00:00+00:00,SRP,NG,Natural Gas,False,False,2512.3205634552805
2026-06-13 16:00:00+00:00,SRP,NUC,Nuclear,False,True,1148.4894004366997
2026-06-13 16:00:00+00:00,SRP,OTH,Other,False,False,358.9029376364687
2026-06-13 16:00:00+00:00,SRP,SUN,Solar,True,True,717.8058752729373
2026-06-13 16:00:00+00:00,SRP,WND,Wind,True,True,395.9638321472976
2026-06-13 16:00:00+00:00,SWPP,COL,Coal,False,False,8671.651787714683
2026-06-13 16:00:00+00:00,SWPP,NG,Natural Gas,False,False,15416.269844826107
2026-06-13 16:00:00+00:00,SWPP,NUC,Nuclear,False,True,2408.7921632540792
2026-06-13 16:00:00+00:00,SWPP,OTH,Other,False,False,481.75843265081585
2026-06-13 16:00:00+00:00,SWPP,SUN,Solar,True,True,481.7584326508158
2026-06-13 16:00:00+00:00,SWPP,WND,Wind,True,True,24842.869170570786
2026-06-13 16:00:00+00:00,TEC,COL,Coal,False,False,803.9794536085857
2026-06-13 16:00:00+00:00,TEC,NG,Natural Gas,False,False,2009.9486340214644
2026-06-13 16:00:00+00:00,TEC,NUC,Nuclear,False,True,1027.3070796109707
2026-06-13 16:00:00+00:00,TEC,OTH,Other,False,False,223.32762600238493
2026-06-13 16:00:00+00:00,TEC,SUN,Solar,True,True,111.66381300119245
2026-06-13 16:00:00+00:00,TEC,WAT,Hydro,True,True,178.66210080190794
2026-06-13 16:00:00+00:00,TEPC,COL,Coal,False,False,514.1371400723459
2026-06-13 16:00:00+00:00,TEPC,NG,Natural Gas,False,False,999.7111056962281
2026-06-13 16:00:00+00:00,TEPC,NUC,Nuclear,False,True,457.01079117541855
2026-06-13 16:00:00+00:00,TEPC,OTH,Other,False,False,142.8158722423183
2026-06-13 16:00:00+00:00,TEPC,SUN,Solar,True,True,285.63174448463656
2026-06-13 16:00:00+00:00,TEPC,WND,Wind,True,True,210.5830731234077
2026-06-13 16:00:00+00:00,TVA,COL,Coal,False,False,5049.1223945738675
2026-06-13 16:00:00+00:00,TVA,NG,Natural Gas,False,False,12622.805986434669
2026-06-13 16:00:00+00:00,TVA,NUC,Nuclear,False,True,6451.656393066609
2026-06-13 16:00:00+00:00,TVA,OTH,Other,False,False,1402.5339984927411
2026-06-13 16:00:00+00:00,TVA,SUN,Solar,True,True,701.2669992463705
2026-06-13 16:00:00+00:00,TVA,WAT,Hydro,True,True,1122.0271987941928
2026-06-13 17:00:00+00:00,AECI,COL,Coal,False,False,2218.843576731681
2026-06-13 17:00:00+00:00,AECI,NG,Natural Gas,False,False,2218.843576731681
2026-06-13 17:00:00+00:00,AECI,NUC,Nuclear,False,True,1109.4217883658405
2026-06-13 17:00:00+00:00,AECI,OTH,Other,False,False,221.8843576731681
2026-06-13 17:00:00+00:00,AECI,SUN,Solar,True,True,38.285265050770406
2026-06-13 17:00:00+00:00,AECI,WND,Wind,True,True,1879.7738117267206
2026-06-13 17:00:00+00:00,AVA,COL,Coal,False,False,86.84750195542526
2026-06-13 17:00:00+00:00,AVA,NG,Natural Gas,False,False,390.8137587994136
2026-06-13 17:00:00+00:00,AVA,NUC,Nuclear,False,True,173.69500391085052
2026-06-13 17:00:00+00:00,AVA,SUN,Solar,True,True,11.238893762821245
2026-06-13 17:00:00+00:00,AVA,WAT,Hydro,True,True,1194.1531518870972
2026-06-13 17:00:00+00:00,AVA,WND,Wind,True,True,330.01595195576624
2026-06-13 17:00:00+00:00,AZPS,COL,Coal,False,False,1796.6792103902164
2026-06-13 17:00:00+00:00,AZPS,NG,Natural Gas,False,False,3493.5429090920875
2026-06-13 17:00:00+00:00,AZPS,NUC,Nuclear,False,True,1597.0481870135259
2026-06-13 17:00:00+00:00,AZPS,OTH,Other,False,False,499.0775584417268
2026-06-13 17:00:00+00:00,AZPS,SUN,Solar,True,True,516.6831084319415
2026-06-13 17:00:00+00:00,AZPS,WND,Wind,True,True,639.8888271356867
2026-06-13 17:00:00+00:00,BANC,GEO,Geothermal,True,True,122.21267128023675
2026-06-13 17:00:00+00:00,BANC,NG,Natural Gas,False,False,1425.8144982694287
2026-06-13 17:00:00+00:00,BANC,NUC,Nuclear,False,True,285.1628996538858
2026-06-13 17:00:00+00:00,BANC,OTH,Other,False,False,81.4751141868245
2026-06-13 17:00:00+00:00,BANC,SUN,Solar,True,True,263.59139066815976
2026-06-13 17:00:00+00:00,BANC,WAT,Hydro,True,True,733.2760276814205
2026-06-13 17:00:00+00:00,BANC,WND,Wind,True,True,504.3172612528554
2026-06-13 17:00:00+00:00,BPAT,COL,Coal,False,False,408.92496071506906
2026-06-13 17:00:00+00:00,BPAT,NG,Natural Gas,False,False,1840.1623232178106
2026-06-13 17:00:00+00:00,BPAT,NUC,Nuclear,False,True,817.8499214301381
2026-06-13 17:00:00+00:00,BPAT,SUN,Solar,True,True,52.91878392543005
2026-06-13 17:00:00+00:00,BPAT,WAT,Hydro,True,True,5622.718209832199
2026-06-13 17:00:00+00:00,BPAT,WND,Wind,True,True,1186.1082050357968
2026-06-13 17:00:00+00:00,CISO,GEO,Geothermal,True,True,1336.9664522094097
2026-06-13 17:00:00+00:00,CISO,NG,Natural Gas,False,False,15597.941942443114
2026-06-13 17:00:00+00:00,CISO,NUC,Nuclear,False,True,3119.5883884886234
2026-06-13 17:00:00+00:00,CISO,OTH,Other,False,False,891.3109681396065
2026-06-13 17:00:00+00:00,CISO,SUN,Solar,True,True,2883.603170791206
2026-06-13 17:00:00+00:00,CISO,WAT,Hydro,True,True,8021.7987132564585
2026-06-13 17:00:00+00:00,CISO,WND,Wind,True,True,5737.295319284123
2026-06-13 17:00:00+00:00,CPLE,COL,Coal,False,False,1766.626842113119
2026-06-13 17:00:00+00:00,CPLE,NG,Natural Gas,False,False,4416.5671052827975
2026-06-13 17:00:00+00:00,CPLE,NUC,Nuclear,False,True,2257.3565204778743
2026-06-13 17:00:00+00:00,CPLE,OTH,Other,False,False,490.7296783647553
2026-06-13 17:00:00+00:00,CPLE,SUN,Solar,True,True,127.01018675783322
2026-06-13 17:00:00+00:00,CPLE,WAT,Hydro,True,True,392.5837426918042
2026-06-13 17:00:00+00:00,DUK,COL,Coal,False,False,4307.485713330698
2026-06-13 17:00:00+00:00,DUK,NG,Natural Gas,False,False,10768.714283326744
2026-06-13 17:00:00+00:00,DUK,NUC,Nuclear,False,True,5504.0095225892255
2026-06-13 17:00:00+00:00,DUK,OTH,Other,False,False,1196.5238092585273
2026-06-13 17:00:00+00:00,DUK,SUN,Solar,True,True,309.68314975472305
2026-06-13 17:00:00+00:00,DUK,WAT,Hydro,True,True,957.2190474068218
2026-06-13 17:00:00+00:00,ERCO,COL,Coal,False,False,10383.337675983312
2026-06-13 17:00:00+00:00,ERCO,NG,Natural Gas,False,False,31948.731310717885
2026-06-13 17:00:00+00:00,ERCO,NUC,Nuclear,False,True,7987.182827679471
2026-06-13 17:00:00+00:00,ERCO,OTH,Other,False,False,1597.4365655358943
2026-06-13 17:00:00+00:00,ERCO,SUN,Solar,True,True,2067.235032519254
2026-06-13 17:00:00+00:00,ERCO,WND,Wind,True,True,21240.3072501726
2026-06-13 17:00:00+00:00,FPL,COL,Coal,False,False,4667.387713881589
2026-06-13 17:00:00+00:00,FPL,NG,Natural Gas,False,False,11668.469284703973
2026-06-13 17:00:00+00:00,FPL,NUC,Nuclear,False,True,5963.88430107092
2026-06-13 17:00:00+00:00,FPL,OTH,Other,False,False,1296.4965871893303
2026-06-13 17:00:00+00:00,FPL,SUN,Solar,True,True,335.55800867501983
2026-06-13 17:00:00+00:00,FPL,WAT,Hydro,True,True,1037.1972697514643
2026-06-13 17:00:00+00:00,IPCO,GEO,Geothermal,True,True,96.29722571691603
2026-06-13 17:00:00+00:00,IPCO,NG,Natural Gas,False,False,1123.4676333640205
2026-06-13 17:00:00+00:00,IPCO,NUC,Nuclear,False,True,224.69352667280413
